"","x"
"294",429.745476004382
"295",438.119178416827
"296",490.366616697676
"297",435.036614188467
"298",466.795105124397
"299",463.282373227251
"300",479.761939259023
"301",473.029020590329
"302",481.907100335233
"303",452.486729728881
"304",483.105541708451
"305",478.997823011573
"306",454.967595819551
"307",431.174816970332
"308",466.120587506586
"309",432.41973728917
"310",465.376600811681
"311",487.37113332173
"312",475.611252946962
"313",432.923245708278
"314",462.816297504644
"315",465.905801374304
"316",447.200800631415
"317",448.605315696176
"318",441.684554258605
"319",486.011604462833
"320",431.137644969988
"321",442.327205537037
"322",442.976692198981
"323",435.557408084989
"324",440.141066239929
"325",444.066244509714
"326",437.219446961923
"327",470.394349410842
"328",445.938058351352
"329",454.057289292425
"330",478.667513348639
"331",459.8199459487
"332",484.352756204718
"333",463.079075392122
"334",445.627811587533
"335",471.18834668357
"336",438.937807401716
"337",484.974273934395
"338",474.304314060129
"339",461.393139826504
"340",453.147814141241
"341",444.411638359495
"342",429.508053538834
"343",468.808184198168
"344",437.486586024232
"345",480.94605897976
"346",474.814841647962
"347",449.91533054358
"348",489.29065621043
"349",440.949704530872
"350",468.374707039599
"351",433.216640956036
"352",451.028855708928
"353",445.362955627624
"354",475.548571103476
"355",468.469725398931
"356",448.928464872109
"357",440.917059683493
"358",455.811589208049
"359",444.885256045796
"360",452.068260074879
"361",439.640126444277
"362",449.702793354311
"363",436.524708361378
"364",478.853382883581
"365",428.783361527253
"366",448.690738376199
"367",463.422249230371
"368",440.885945117089
"369",432.869075629901
"370",447.78633888622
"371",433.692107645842
"372",469.034943450057
"373",460.608498303528
"374",446.048139290856
"375",446.047702072733
"376",428.897428114816
"377",465.768395769751
"378",463.740953626647
"379",477.470886330613
"380",463.793039198971
"381",480.604175938077
"382",466.937104537519
"383",442.522050531042
"384",447.649022589804
"385",438.097163704688
"386",428.550926087216
"387",434.822034681601
"388",466.541475350724
"389",466.811137146456
"390",474.15561912104
"391",446.919532551952
"392",436.650250417397
"393",450.093141136446
"394",441.088077859417
"395",476.133346955614
"396",440.438588541278
"397",484.880983317072
"398",489.383435172783
"399",444.393130914486
"400",477.58094768479
"401",460.668295715621
"402",457.794721432812
"403",473.795868484232
"404",478.637052698281
"405",463.016643882179
"406",476.067363907289
"407",451.74583401991
"408",481.194780713711
"409",470.295226544543
"410",444.043488908754
"411",450.769472926628
"412",461.966965903351
"413",433.265610496312
"414",476.209873700982
"415",482.480544513844
"416",440.987183066378
"417",449.357867485412
"418",444.814301835726
"419",448.501932970245
"420",442.133963594781
"421",447.484004855817
"422",451.939668118482
"423",470.452114090969
"424",446.798254333769
"425",441.762456691012
"426",483.160576180718
"427",455.532676193594
"428",436.02233696197
"429",443.876950839864
"430",474.942479971397
"431",465.717884840384
"432",435.274810581101
"433",468.950314606824
"434",434.653347734013
"435",428.774745677371
"436",433.828852553596
"437",469.02266688207
"438",486.046056146485
"439",431.48929731731
"440",445.39683931391
"441",433.741555537692
"442",451.504544131814
"443",452.003668540382
"444",474.815426613617
"445",439.407360113359
"446",482.409001956568
"447",432.047606944464
"448",441.338144332378
"449",445.780703356125
"450",467.651678364951
"451",476.65318613834
"452",457.308355629901
"453",434.902075848883
"454",453.370332582441
"455",434.828278716732
"456",446.976978677563
"457",464.619614465571
"458",479.637530044291
"459",468.618305636937
"460",475.236222786156
"461",433.690347979726
"462",467.331327005576
"463",433.187745818998
"464",432.160797014397
"465",442.267880107259
"466",468.728339378596
"467",452.32753588835
"468",441.822540737265
"469",439.561943218389
"470",457.780847613218
"471",467.540533709221
"472",440.118770817786
"473",448.021030177692
"474",430.247113748069
"475",455.598148383064
"476",437.787750974931
"477",452.881598451114
"478",440.231177833525
"479",476.537509352467
"480",440.294921584551
"481",446.000539301455
"482",437.487477935794
"483",480.111880857055
"484",432.208735860103
"485",430.01726137135
"486",482.178766246771
"487",461.880339536892
"488",438.227086107413
"489",437.713584940964
"490",477.403450888642
"491",430.247079231984
"492",442.521478907842
"493",483.706256447982
"494",442.493937042278
"495",445.359685264851
"496",477.440325832667
"497",464.281587874206
"498",444.858519794971
"499",434.007451259353
"500",448.388082917605
"501",437.813781762384
"502",443.346563871564
"503",479.478561642511
"504",461.129718765507
"505",484.839604045207
"506",444.571509140042
"507",433.276695243393
"508",461.199738555319
"509",448.713896430313
"510",439.461936352994
"511",461.520535004249
"512",437.433629711875
"513",472.415212459093
"514",444.579071895498
"515",483.756006344745
"516",432.53260598406
"517",459.818949456877
"518",484.918112678348
"519",480.226709331047
"520",433.698440702682
"521",440.548067998437
"522",475.554828129154
"523",466.948085461531
"524",444.091768421891
"525",435.505705652242
"526",440.781579095862
"527",474.104718996099
"528",437.217535881162
"529",466.34580677229
"530",440.831362887699
"531",466.997826073077
"532",459.965585532568
"533",470.171887349812
"534",461.185091688147
"535",453.350166864756
"536",483.646124647369
"537",438.577503177613
"538",466.110618052258
"539",431.307994429859
"540",466.895698431187
"541",467.681798787381
"542",443.828116429208
"543",476.591774446107
"544",435.415723066284
"545",475.626823684874
"546",439.445570150984
"547",452.657148011896
"548",440.124204523519
"549",461.986681213173
"550",432.004836486249
"551",437.179407591385
"552",472.852127836685
"553",433.91292912853
"554",462.004041828557
"555",471.130971878002
"556",449.146973676634
"557",453.940343249524
"558",482.186992525514
"559",483.22799672092
"560",478.924593371841
"561",463.887393479369
"562",481.971925367144
"563",484.058447079867
"564",483.939539160647
"565",474.862499821337
"566",451.051579808324
"567",434.424880802323
"568",437.308671287019
"569",435.177145949194
"570",470.393300588039
"571",433.983648056335
"572",444.123161813721
"573",432.649832414451
"574",447.862410572848
"575",465.424333724726
"576",478.981357399863
"577",477.770704374971
"578",484.732221391417
"579",469.488991731127
"580",443.678333449536
"581",470.990742693777
"582",431.692798967611
"583",477.400405579727
"584",459.010406973039
"585",433.12737292482
"586",434.192340597656
"587",434.291576928373
"588",445.106825043657
"589",477.169723612556
"590",467.75608649761
"591",456.989515545997
"592",450.247276043425
"593",434.685710292583
"594",451.634539020648
"595",433.328815321339
"596",446.028408356949
"597",429.990755354063
"598",452.900243764081
"599",444.240297517604
"600",432.539002474833
"601",437.588599989283
"602",442.087426371577
"603",428.693729606577
"604",442.987278834872
"605",470.038378915633
"606",437.075214809395
"607",470.997853195081
"608",455.063910071225
"609",471.166003528712
"610",448.590729131117
"611",441.433719214851
"612",438.165724676181
"613",480.887180891796
"614",452.251939217025
"615",485.653856691043
"616",444.773267240826
"617",455.726192818518
"618",485.672992238732
"619",437.527854173378
"620",431.607432487653
"621",441.345915045211
"622",445.85681293803
"623",487.075655316127
"624",442.075384206016
"625",459.378868433227
"626",476.601288805752
"627",451.316265146488
"628",454.525311910644
"629",453.240187075068
"630",466.859819930839
"631",430.681247201396
"632",438.922293315905
"633",448.095147457686
"634",429.541717579118
"635",460.908925979406
"636",454.308205209067
"637",464.666663167098
"638",443.163815167304
"639",469.084402994352
"640",448.465900940069
"641",434.235640048172
"642",445.937531117516
"643",485.275704623356
"644",471.829998953503
"645",441.852107135204
"646",478.525684606815
"647",458.6652278675
"648",445.689478682709
"649",454.613732071628
"650",478.70115464029
"651",453.241076010827
"652",437.963657327974
"653",487.169711373569
"654",464.973244628193
"655",437.354598399552
"656",434.773192903422
"657",443.365757282377
"658",466.187216000433
"659",435.453487208504
"660",444.469361265933
"661",437.099162904152
"662",434.294507430366
"663",441.57968267889
"664",437.693255254387
"665",433.339818727336
"666",454.532976206966
"667",457.406145354243
"668",480.552027281103
"669",476.792843219879
"670",455.372042009938
"671",455.364890293338
"672",446.322644583113
"673",444.561679436517
"674",435.568759852859
"675",470.149552284736
"676",485.965957965315
"677",457.909589203926
"678",436.357258511439
"679",441.588009606118
"680",464.033894510705
"681",433.221782782103
"682",460.012702835676
"683",446.666620272475
"684",433.523068281998
"685",454.978737438262
"686",434.398903811585
"687",478.646028630683
"688",466.392061710561
"689",469.738455130704
"690",472.810906948071
"691",484.788420432409
"692",483.369489037666
"693",453.952933185002
"694",461.084194465801
"695",442.098166607476
"696",430.662427273804
"697",441.902426340615
"698",445.767133516608
"699",442.32768702162
"700",472.959776704323
"701",462.576791324363
"702",437.249757746086
"703",465.654744828547
"704",435.545059622152
"705",434.863073915589
"706",445.065589668098
"707",438.941084860347
"708",452.258160040134
"709",481.110405167977
"710",484.223592311416
"711",468.206205414126
"712",451.233421133032
"713",430.402441916105
"714",469.831971263948
"715",435.845155469692
"716",469.6992971808
"717",473.058737604975
"718",433.622415228159
"719",441.236663035917
"720",439.531594750159
"721",434.474574288371
"722",446.11934244657
"723",433.31297172323
"724",458.587562678016
"725",445.422663548096
"726",441.405853193421
"727",463.028772158514
"728",439.967740806801
"729",453.54828168044
"730",481.106288458823
"731",436.603957285631
"732",441.760376644264
"733",454.693785857985
"734",475.63852174771
"735",441.700590109626
"736",470.995125015327
"737",461.595050017511
"738",463.960893768658
"739",441.087229084474
"740",463.685276956929
"741",467.633980757706
"742",455.383769641155
"743",456.580573750352
"744",463.509699023507
"745",441.381876061545
"746",438.552488669173
"747",434.13150504804
"748",477.179921693241
"749",439.914416286028
"750",465.556022740673
"751",448.030041797912
"752",483.320170816758
"753",434.409548138874
"754",465.559427690611
"755",474.868954304503
"756",461.940546208169
"757",453.899156451425
"758",439.734831079203
"759",485.244009884278
"760",441.962141355013
"761",472.020261778417
"762",479.141532048928
"763",432.320264662253
"764",446.194475059328
"765",447.191258082933
"766",476.449828466401
"767",462.020024670167
"768",490.599761749831
"769",442.659682267171
"770",466.451291693212
"771",436.952539940919
"772",442.544891762765
"773",474.810866576099
"774",463.917764443037
"775",444.980489418694
"776",443.678515716413
"777",452.176935249475
"778",474.220140789555
"779",434.879741926957
"780",435.523300711528
"781",448.054960940759
"782",445.387562746964
"783",445.136240172636
"784",431.140005867772
"785",448.326617179344
"786",470.180201951292
"787",439.577565022935
"788",472.913770863425
"789",443.586943017307
"790",433.702901526376
"791",445.379095424105
"792",436.861558750536
"793",479.840659739438
"794",480.060307144137
"795",431.561443944791
"796",431.32732145141
"797",449.30300255736
"798",449.083477440111
"799",469.467244771666
"800",445.858013709735
"801",433.125507980279
"802",454.473107874592
"803",447.676891145694
"804",472.181192729949
"805",439.971524884197
"806",476.6295487829
"807",466.728509505124
"808",447.947265471049
"809",474.590241871711
"810",450.090590949041
"811",444.598129670283
"812",450.918631600606
"813",443.688077058945
"814",466.344862215476
"815",452.874336611999
"816",453.877667697575
"817",443.13153230872
"818",441.95561619106
"819",447.480038095676
"820",456.737869530976
"821",446.474636663
"822",460.120801027882
"823",467.545229966741
"824",465.455172193171
"825",479.380169584965
"826",445.992469746497
"827",438.301306151298
"828",436.515681136625
"829",436.944346834188
"830",440.446584427341
"831",431.037522266527
"832",450.750680412683
"833",438.778037783003
"834",474.974069960473
"835",472.35489601116
"836",475.531697665582
"837",435.772630859914
"838",435.957999121375
"839",433.84506541365
"840",443.881313107384
"841",434.628549558642
"842",440.970034614375
"843",444.327641203365
"844",471.19656376672
"845",478.528276780519
"846",475.0551179316
"847",474.954372032882
"848",437.620268107141
"849",473.734857976369
"850",447.955570323368
"851",443.637493990831
"852",442.874195943557
"853",442.625357193116
"854",437.868729833184
"855",452.835572019549
"856",459.074199205641
"857",463.591559491984
"858",478.428878252127
"859",443.978823143151
"860",447.60970152436
"861",438.077830329775
"862",437.673379694955
"863",463.75026910341
"864",449.723970161899
"865",463.984151872894
"866",473.37231737031
"867",438.80515182599
"868",452.019857239049
"869",477.91449335196
"870",478.243958110175
"871",438.284651844375
"872",457.144677486914
"873",436.385133266183
"874",436.267450676392
"875",439.467072623227
"876",430.719168632409
"877",433.23417942267
"878",459.516302772105
"879",437.016821419493
"880",471.650709556434
"881",430.068995034288
"882",466.738665586162
"883",442.884298397467
"884",455.811477687343
"885",442.662524842137
"886",474.838039493347
"887",436.305663981759
"888",459.236708220289
"889",447.229544332975
"890",476.675808740167
"891",465.730023673474
"892",464.751534113701
"893",440.927154283862
"894",472.954041973552
"895",439.853698354014
"896",440.619800530432
"897",432.979347744651
"898",479.125124907761
"899",459.681352884647
"900",468.631864866753
"901",434.371766260938
"902",446.439322002352
"903",460.858722899467
"904",467.596830507339
"905",433.864937297587
"906",478.27842607569
"907",435.659091184721
"908",461.621444226713
"909",448.920370792548
"910",434.697022452496
"911",464.963299885209
"912",433.623865333922
"913",476.085830517029
"914",444.335065137445
"915",429.764802447116
"916",448.946387622781
"917",456.540798010668
"918",442.958059513781
"919",445.141188420487
"920",478.637317765415
"921",485.525545709591
"922",467.771126097923
"923",476.329310920942
"924",478.865196863875
"925",473.057416396708
"926",464.758684401271
"927",480.454881765273
"928",455.852715974957
"929",440.522233471366
"930",471.387784448592
"931",469.545114203518
"932",463.221027745811
"933",440.191190313435
"934",431.830540902338
"935",430.280491644786
"936",433.787733467385
"937",479.850110742111
"938",437.212240207811
"939",433.069053229282
"940",483.135134149274
"941",474.155179708735
"942",474.385747527424
"943",465.494878148342
"944",476.514175312062
"945",457.377132367065
"946",431.160838266294
"947",432.242443599189
"948",437.447284429149
"949",442.433881832728
"950",436.607538719116
"951",452.664040772272
"952",460.366850845825
"953",443.323789687783
"954",436.585046471841
"955",447.481564929923
"956",446.204896725133
"957",470.148460488354
"958",461.831739579379
"959",439.903060901122
"960",433.956153456549
"961",435.948911677199
"962",440.001544492627
"963",431.840315600153
"964",466.915712539158
"965",433.31339294487
"966",429.394981447932
"967",447.286480587255
"968",441.609354187809
"969",429.595883500491
"970",437.930904207701
"971",484.5671521608
"972",431.551227893948
"973",444.94417354194
"974",469.500271615007
"975",443.403607149278
"976",430.704197724979
"977",461.55311434645
"978",486.367185452594
"979",433.982720906295
"980",439.975661917887
"981",437.303478445947
"982",480.437083522153
"983",458.47216305209
"984",431.60986328406
"985",456.411796561447
"986",440.745700239711
"987",446.22466279151
"988",440.087465497752
"989",473.442967197888
"990",450.969779369627
"991",431.820236601347
"992",474.64008022168
"993",462.772208104331
"994",453.096663151385
"995",484.916362343053
"996",483.100484008771
"997",433.851610544559
"998",442.70289181412
"999",471.694666544328
"1000",434.297026232218
"1001",444.661400380564
"1002",455.925104802373
"1003",448.967928134313
"1004",449.591413741467
"1005",435.771487275325
"1006",433.70157661204
"1007",436.039322108766
"1008",474.593778173315
"1009",433.922722628688
"1010",439.212195552211
"1011",446.280882283953
"1012",470.324329744715
"1013",429.580288789612
"1014",476.091032646875
"1015",441.381530947935
"1016",463.070340685614
"1017",466.812620240688
"1018",460.89541769596
"1019",444.834151103698
"1020",434.04173630242
"1021",468.476788498881
"1022",441.24936492914
"1023",482.853211142512
"1024",475.297606882933
"1025",466.470401339929
"1026",462.389623742414
"1027",451.913966874151
"1028",450.488626797217
"1029",448.487491538659
"1030",466.797372886629
"1031",465.014987821795
"1032",474.06849505085
"1033",465.265565003571
"1034",464.434383354963
"1035",468.803300189312
"1036",448.261305961756
"1037",429.081704939188
"1038",434.094001537958
"1039",433.217570359569
"1040",474.832622132313
"1041",448.032991900686
"1042",443.918596156564
"1043",468.953424981298
"1044",459.41937448758
"1045",433.493564642111
"1046",440.070223529215
"1047",482.803422178283
"1048",430.923660734104
"1049",474.004587012762
"1050",473.853141606196
"1051",438.287868271558
"1052",440.156040472153
"1053",474.388437609538
"1054",434.940517850985
"1055",449.959502753828
"1056",444.322980164591
"1057",436.728854632678
"1058",441.086518804687
"1059",467.473502922814
"1060",440.786443773588
"1061",486.54029238136
"1062",449.860261282517
"1063",451.928726242252
"1064",479.844153693776
"1065",450.917225778562
"1066",482.931166712402
"1067",473.788262062923
"1068",464.061796271734
"1069",433.293161934289
"1070",465.611843435338
"1071",432.212548171323
"1072",447.74248916944
"1073",438.183200003749
"1074",453.781643388653
"1075",435.508379005057
"1076",442.958504969436
"1077",436.918893092374
"1078",467.644219452635
"1079",486.578467394148
"1080",442.027488098557
"1081",450.072833420433
"1082",437.101193855908
"1083",437.326102713407
"1084",441.990081917687
"1085",440.5692808987
"1086",446.437397278372
"1087",474.700214275428
"1088",434.23395090687
"1089",472.99024385401
"1090",443.975824805351
"1091",437.94154168537
"1092",431.515299992043
"1093",438.281824590818
"1094",440.262313735541
"1095",445.655113365892
"1096",479.816592826302
"1097",490.088141364515
"1098",472.522444289728
"1099",462.939585931979
"1100",459.273544416447
"1101",459.264000100013
"1102",470.550495870122
"1103",480.271182497921
"1104",462.48204228081
"1105",438.148745450357
"1106",449.449987133016
"1107",465.839679606059
"1108",435.364980153065
"1109",446.297465261294
"1110",441.980669386892
"1111",437.838768910681
"1112",478.127206435249
"1113",468.629376641812
"1114",435.872615440144
"1115",440.118032005723
"1116",443.97327203271
"1117",434.320501041734
"1118",467.264023362933
"1119",488.722529278671
"1120",446.343721195248
"1121",456.366108370952
"1122",440.647725098708
"1123",446.337747124693
"1124",440.091494785572
"1125",466.363589828413
"1126",474.323384855336
"1127",435.133075117092
"1128",430.831902507521
"1129",449.596721705775
"1130",474.292296653229
"1131",448.665107979867
"1132",432.96246938276
"1133",434.85376549171
"1134",477.545014801955
"1135",477.916072420226
"1136",463.600607084324
"1137",437.695432086706
"1138",467.516974959953
"1139",480.080842138594
"1140",446.189809604036
"1141",448.375018265514
"1142",475.629226455683
"1143",484.323254881217
"1144",463.917950884981
"1145",436.428128653571
"1146",474.237274391767
"1147",450.891100621917
"1148",435.8779384337
"1149",459.563490250162
"1150",445.447056983992
"1151",443.68760553377
"1152",438.681807193693
"1153",446.911701848925
"1154",460.279529800036
"1155",477.453580502924
"1156",447.176283754026
"1157",454.245012572545
"1158",483.082543398765
"1159",447.103768340737
"1160",487.841384545519
"1161",467.242434166378
"1162",485.09913515333
"1163",459.245396905001
"1164",459.122538079543
"1165",472.207989823046
"1166",452.05170961475
"1167",460.712777263049
"1168",432.646529129308
"1169",465.450649807908
"1170",450.716605709284
"1171",469.68624852443
"1172",433.162081871319
"1173",488.296141181816
"1174",461.660047759241
"1175",486.350651672622
"1176",480.629382677338
"1177",468.440215197221
"1178",430.060242304484
"1179",441.461861219993
"1180",434.375759122811
"1181",453.00137414858
"1182",446.590803895921
"1183",482.286204786493
"1184",465.963686175819
"1185",473.02606536031
"1186",455.457747535167
"1187",439.727489126461
"1188",451.965053388078
"1189",444.206433797701
"1190",452.171355230964
"1191",439.609613312351
"1192",486.646457503179
"1193",436.003430731908
"1194",465.502222529261
"1195",434.869362228666
"1196",449.794951433229
"1197",472.122071628252
"1198",457.235011854431
"1199",439.221283830631
"1200",443.827441582529
"1201",479.233277717108
"1202",460.842544237562
"1203",481.22051959789
"1204",440.264954557128
"1205",452.699951000137
"1206",437.888493400501
"1207",457.918198510687
"1208",433.685929508504
"1209",463.619594423182
"1210",467.060471025248
"1211",445.754270376409
"1212",459.518270799534
"1213",434.46863341862
"1214",452.665642114324
"1215",462.199260514645
"1216",472.350925733983
"1217",461.896354331192
"1218",468.258800576083
"1219",441.01731715978
"1220",471.285002455262
"1221",483.917908443158
"1222",471.025836153243
"1223",435.062024211784
"1224",459.970193248375
"1225",443.005966248249
"1226",472.39084630155
"1227",456.653804259537
"1228",467.918372170192
"1229",430.686734749693
"1230",471.358397163327
"1231",484.59245024735
"1232",448.897625048112
"1233",434.6480706624
"1234",464.030424645815
"1235",440.48869525345
"1236",458.468996059615
"1237",476.734342387089
"1238",438.682643775711
"1239",474.747313367396
"1240",444.907925927954
"1241",437.687411037668
"1242",434.379767671848
"1243",432.300527768425
"1244",471.073701621206
"1245",437.790031478035
"1246",483.163338422893
"1247",439.21452008446
"1248",441.984567285543
"1249",466.434485482795
"1250",472.856410368406
"1251",453.592441988321
"1252",481.089404851351
"1253",468.732485436342
"1254",466.478396539468
"1255",434.52937564703
"1256",464.181744285177
"1257",444.045920730313
"1258",463.164875882367
"1259",436.223415403767
"1260",469.141263692851
"1261",433.417797130403
"1262",468.200299008448
"1263",487.821179160862
"1264",470.617690576882
"1265",457.089935838377
"1266",435.514585347393
"1267",469.223389499897
"1268",448.070755381154
"1269",432.747855394311
"1270",470.527749784188
"1271",436.368792494468
"1272",456.381237595706
"1273",472.379122398268
"1274",433.291758965566
"1275",469.065219217879
"1276",435.409627916452
"1277",444.894103639296
"1278",470.378230238619
"1279",473.129928786113
"1280",476.205258849838
"1281",489.58423063637
"1282",440.705711761118
"1283",450.892826019603
"1284",441.484448707999
"1285",473.897630779805
"1286",439.067883674661
"1287",443.951850849357
"1288",434.504210960444
"1289",457.102089498599
"1290",469.756758492541
"1291",430.687034173537
"1292",461.093852638426
"1293",460.475555423039
"1294",442.410950628575
"1295",472.574201547755
"1296",437.170459662625
"1297",446.427812182733
"1298",432.654567652839
"1299",474.456566134843
"1300",470.525443001809
"1301",434.307462121468
"1302",482.336136810808
"1303",435.771692886152
"1304",441.461515542786
"1305",441.261417816055
"1306",449.871143884908
"1307",437.315051883915
"1308",437.328137787127
"1309",447.490222548636
"1310",439.443561514927
"1311",466.169569159454
"1312",428.870478464262
"1313",483.634580317972
"1314",443.837618110679
"1315",474.16223426297
"1316",470.782448483873
"1317",449.538896462347
"1318",458.377593940664
"1319",453.262371042304
"1320",429.944336532309
"1321",437.86089256017
"1322",433.496318608253
"1323",476.601771853305
"1324",469.792335154889
"1325",444.759891232462
"1326",467.741572383102
"1327",437.656103964822
"1328",432.378020741647
"1329",460.017947423497
"1330",436.794094863571
"1331",443.157117416093
"1332",448.647230758695
"1333",442.218907252806
"1334",464.462446211846
"1335",437.542957519959
"1336",464.945838982917
"1337",450.583868102266
"1338",477.72284273022
"1339",474.179087659885
"1340",466.669568670592
"1341",433.746082290165
"1342",437.861457311674
"1343",484.161441261961
"1344",474.015709196656
"1345",467.853604723095
"1346",464.370509133565
"1347",442.460593287814
"1348",475.545551752517
"1349",445.163333220302
"1350",431.894620752692
"1351",470.890896324796
"1352",433.513074786214
"1353",445.198113414462
"1354",432.208616363175
"1355",489.969840217033
"1356",445.314378217446
"1357",442.6660837623
"1358",438.922937829147
"1359",480.847554135064
"1360",479.929870504671
"1361",467.173086602592
"1362",484.693805544761
